;texto;classificacao
202;tecnologia moderna e utilizada pela politec em rondonia para pericias em acidentes nas rodovias  via ;0
203;fluxo br 277 sao luiz do puruna   fluxo 15h00   total 2424  sendo norte 1142 sentido interior   e  sul sentido curitiba 1282    25 acima do normal para a hora  sem restrices no trafego eou acidentes graves entre curitiba e sao luiz do puruna  ccr grupobr277;0
204;reportagem lobo guara e gato do mato do sul estao entre mamiferos mais ameacadas do mundo por atropelamento  ;0
205;atropelamento de ciclista na imigrantes revela impunidade no transito  ciclista youtube youtubers estradas moto;0
206;ha lentidao no km 121 da d pedro i em valinhos para motorista que segue na pista sentido jacarei local tem interdicao de faixa para obras de recuperacao do pavimento no restante do corredor dom pedro transito flui bem tempo e ensolarado e nao ha acidentes ;0
207;capotamento agora pela manha na sc 403 altura do km 4100 nos ingleses em florianopolis sentido centro bairro segundo informaces a quebra da roda do veiculo foi a causa do acidente por sorte ninguem se feriu gravemente ;0
208;acidente entre carro e moto na av filadelfia x av cristovao colombo   eptc no local  eptcpoa;0
209;eppm transito lento no setor policial sul como de costume no horario sem registro de acidentes;0
210;engavetamento entre tres veiculos deixa uma pessoa morta e bloqueia pista da br 376 em guaratuba diz concessionaria  g1 g1pr ;0
211;2000 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
212;balanco do dia 22082021   007 acidentes  011 veiculos envolvidos  005 feridos  001 morto  203 pessoas fiscalizadas  181 veiculos fiscalizados  009 testes de alcoolemia  208 autos de infracao 016 veiculos recolhidos  001 veiculo recuperado 003 pessoas detidas;0
213;acidente entre carro e moto na r cel aparicio borges 2531 prox da igreja sao jorge   eptc no loca  eptcpoa;0
214;balanco do dia 12032021 01   acidentes 01   veiculos envolvidos 01   feridos 00   mortos 307 pessoas fiscalizadas 284 veiculos fiscalizados 319 autos de infracao 01   autuacao por alcoolemia 32   veiculos recolhidos 01   veiculos recuperados;0
215;condutor de um porsche colidiu contra um poste na madrugada desta sexta feira 19 na capital e deixou a praia da daniela sem luz o acidente ocorreu por volta das 2h na sc 400 que da acesso aquele balneario o motorista recusou o bafometro ;0
216;balanco do dia 31082021  009 acidentes  011 veiculos envolvidos  006 feridos  000 morto  178 pessoas fiscalizadas  163 veiculos fiscalizados  001 testes de alcoolemia  98 autos de infracao  003 pessoas detidas;0
217;balanco do dia 07122021   06 acidentes  10 veiculos envolvidos  05 feridos  00 morto  413 pessoas fiscalizadas  284 veiculos fiscalizados  28 veiculos recolhidos  295 autos de infracao  107 testes de alcoolemia;0
218;balanco do dia 03022022  006 acidentes  010 veiculos envolvidos  006 feridos  000 mortos  662 pessoas fiscalizadas  602 veiculos fiscalizados  177 testes de alcoolemia  608 autos de infracao  027 veiculos recolhidos 002 pessoas detidas;0
219;colisao de carro com caminhao na sp 053 provoca a morte de um idoso em sao roque   estradas saopaulo acidentedetransito;0
220;2200 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
221;dois caminhes tombam na br 101 na paraiba em acidentes diferentes g1 g1paraiba   ;0
222; tarde comeca com tempo bom e pistas livres no corredor dom pedro mesmo nos trechos em obras tambem nao ha acidentes  pontos em obras d pedro i nazare paulista km 43 sentido jacarei valinhos km 119 sentido jacarei  joao cereser jundiai km 65 e 63 sentido anhanguera ;0
223;1706 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
224; dados da oms apontam que o excesso de velocidade e responsavel por uma em cada tres mortes por acidentes de transito   nao faca parte dessa estatistica respeite os limites de velocidade  dicasdeseguranca eco050 ecorodovias ;0
225; acidente fatal na noite desta quarta 29 na sc 402 em florianopolis o fato aconteceu por volta das 22h  foi uma colisao frontal envolvendo um automovel e uma motocicleta o condutor da moto morreu no local e a mulher que estava na garupa foi parar dentro do rio ratones ;0
226;corpo de motoboy morto em acidente envolvendo carro em alta velocidade e enterrado em bayeux pb g1 g1paraiba   ;0
227;vitima fatal de acidente em arapiraca e identificada tres pessoas seguem internadas  alagoas maceio noticias ;0
228;mortos sao pai mae e filho cameras de seguranca registraram momento da batida  g1 acidente estradas;0
229;08h   bom dia  no momento nao ha ocorrencias relevantes nas rodovias federais sob circunscricao da prfes  dirijam com seguranca respeitem a sinalizacao e tenham todos uma boa viagem  em caso de acidentes liguem  prf 191  samu 192  cbmes 193  eco 101   0800 7701 101;0
230;caminhao tomba apos colisao com poste na al 105  alagoas maceio noticias ;0
231; transito lento na rodovia ers 030 em osorio sentido litoral norte a capital   motorista tenha paciencia e responsabilidade no transito para evitar acidentes ;0
232;do ponto de vista tecnico o arqueamento da suspensao dos caminhes so traz problemas e acentua o risco de acidentes sem oferecer nenhuma vantagem veja o que a engenharia da volvo fala sobre o assunto ;0
233;colisao frontal de onibus e carreta mata tres na br 364 em rondonia  via ;0
234;17h40   no momento nao ha acidentes relevantes ou obras nas rodovias federias que cortam o espirito santo  boa viagem;0
235;relatorio do dia 17042021  05 acidentes 10 veiculos envolvidos 03 feridos 27 pessoas fiscalizadas 26 veiculos fiscalizados 21 autos de infracao;0
236;balanco do dia 20022021  06 acidentes  07 veiculos envolvidos  02 feridos  03 mortos  203 pessoas fiscalizadas  175 veiculos fiscalizados  137 autos de infracao  05 testes de alcoolemia  02 pessoas detidas;0
237;sc   br 101  lentidao no fluxo com 1 km de congestionamento em sao jose  sentido norte do estado devido acidente  evite o trecho neste momento   fonte arteris litoral sul;0
238;stj nega recurso de motorista acusado de matar seis em acidente na br 277  via ;0
239; um engavetamento na sc 401 em florianopolis causou enorme congestionamento na manha desta quinta feira 22  o acidente foi na subida do cemiterio jardim da paz cinco veiculos envolvidos e bastante oleo na pista   a fila que se formou chegou perto do posto 1 da pmrv ;0
240;por sorte a cabine do veiculo ficou pendurada pelo chassi da carreta e nao atingiu o chao apos o acidente o caminhoneiro foi resgatado por um bombeiro que passava pelo local ;0
241;anel rodoviario km 536 acidente envolvendo 01 caminhao  e  01 motocicleta condutora da moto  socorrida para upa barreiro;0
242;onibus de acidente na sp 310 que matou 3 e feriu 35 pessoas e clandestino e tem varias multas por excesso de velocidade  estradas antt pmrv transportepublico saopaulo;0
243;bom dia galera a rodovia carvalho pinto tem trafego lento do km 74 ao km 75 em direcao ao interior devido acidente na faixa da esquerda o trafego esta normal nas rodovias ayrton senna e helio smidt;0
244;militares realizam exercicio na cidade fantasma de pripyat que fica na fronteira com belarus e que foi esvaziada apos o acidente nuclear  g1;0
245;congestionamento em dois pontos do corredor dom pedro em campinas um acidente foi registrado no km 143 sentido anhanguera rod d pedro bloqueio de uma faixa na expressa e marginal no anel viario km 6 sentido d pedro tambem com interdicao de uma faixa ambos sem vitimas ;0
246;veiculo da banda de gusttavo lima se envolve em acidente na paraiba  ;0
247;colocar fogo na mata causa danos ao meio ambiente e pode gerar acidentes nas rodovias seja consciente operacaocortafogo ;0
248;acidente entre carro e moto na av pernambuco 2083 no bairro navegantes   eptc no local  eptcpoa;0
249;incendio em vegetacao provoca engavetamento com varios veiculos e deixa vitimas na al 220 veja videos  alagoas maceio noticias ;0
250;colisao entre carro e moto na av cel marcos prox ao numeral 2158   agentes da eptc no local samu e  eptcpoa;0
251;agentes da eptc atendem ocorrencia de colisao entre 2 carros na av protasio alves x av saturnino de b  eptcpoa;0
252;rs   br 290 freeway  atencao acidente no km 10 da rodovia sentido porto alegre a rodovia esta bloqueada no momento e o trafego esta sendo desviado pela rs 030 osorio gravatai  evite o trecho neste momento;0
253;comeca hoje a semana nacional do transito uma data para conscientizacao sobre a responsabilidade de cada um no transito e voce pratica um transito responsavel semananacionaldotransito eco050 porumtransitomaisgentil porumaestradasemacidentes ;0
254;balanco do dia 12092021 09    acidentes 15    veiculos envolvidos 13    feridos 01    morto 998 pessoas fiscalizadas 881 veiculos ficalizados 271 testes de alcoolemia 40  autuaces por alcoolemia 429 autos de infracao;0
255;balanco 16 03 2021   corrigido  acidentes 11 veiculos envolvidos 17 feridos 16 mortos 00 pessoas fiscalizadas 127 veiculos fiscalizados 117 autos de infracao 78 pessoas detidas 01;0
256;a rodovia ayrton senna tem trafego lento sentido interior do km 13 ao km 15 reflexo de acidente do km 24 ao km 25 pista local e na alca de acesso a itaqua km 35 ambos por excesso de veiculos;0
257;apos uma manha bastante chuvosa sol aparece em diversos pontos do corredor dom pedro nesta tarde transito flui bem em nao ha acidentes ;0
258;colisao frontal na br 259 mata quatro pessoas e interdita via em joao neiva es  via ;0
259;duas pessoas morrem na mogi salesopolis apos colisao entre carro e onibus   estradas saopaulo;0
260;2912pr 407 litoral paranagua  praia de leste  acidente colisao frontal com auto  policia rodoviaria estadual no local em atendimento permanece congestionamento sentido aos balnearios 1853 grupobr277 ;0
261; sexta segue chuvosa no corredor dom pedro motoristas devem redobrar a atencao nao ha acidentes as obras programadas para hoje foram suspensas ;0
262;transito e bom em todo o corredor dom pedro nao ha acidentes  apenas quem trafega pela regiao de igarata deve redobrar a atencao por conta da incidencia de neblina ;0
263;acidente entre 2 carros na av prof paula soares prox ao numero 143 no bairro jardim itu sabara   eptcpoa;0
264;atropelamento por carro av joaquina ramalho 225 vl guilherme vitima masc34 anosescoriaces   ;0
265;tres pessoas morrem em acidente entre dois carros e caminhao na pr 495  g1 g1pr ;0
266;todo mundo esta sem acreditar no que aconteceu diz namorado de estudante que morreu atropelada em matinhos  g1 g1pr ;0
267;motociclista morre e duas pessoas ficam feridas em colisao entre duas motos no centro de canapi  alagoas maceio noticias ;0
268;acidente entre 2 carros no cruz das avenidas palmeira e bage   agentes da eptc em atendimento no  eptcpoa;0
269;prossegue os servicos de sinalizacao e desobstrucao das vias no caso de acidentes ou interrupces e a contencao emergencial de vazamentos no caso de acidentes com produtos toxicos ou contaminantes se precisar de apoio continue utilizando o 0800 042 1010;0
270;colisao de uno com carreta deixa homem morto na br 290 em butia rs  via ;0
271;acidente entre carro e moto na av juca batista 1000 no bairro cavalhada no sent bc   eptcpoa;0
272;acidente na br 381 em sabara mg mata motociclista  via ;0
273; hoje inauguramos a nossa campanha em memoria das vitimas de acidentes de transito e seus familiares   ate o fim desta semana iremos relembrar sobre a importancia do respeito as normas de transito e de atitudes que preservam vidas tao necessarias para evitar acidentes ;0
274;transito  trecho de 445 quilometros no estado de goias conta com pista simples e ma conservacao do pavimento e da sinalizacao viaria entretanto o comportamento humano vem sendo a principal causa de acidentes na rodovia entenda ;0
275;apos acidente de transito que quebrou dois postes e interrompeu o abastecimento de agua em alguns bairros de curitiba a sanepar informou que a previsao e que o fornecimento de agua volte a partir da tarde desta quinta feira  confira  ;0
276;balanco operacional do dia 27052021  03 acidentes 05 veiculos envolvidos 03 feridos 01 mortos 90 pessoas fiscalizadas 84 veiculos fiscalizados 112 autos de infracao;0
277;o trafego e lento na rodovia ayrton senna do km 18 ao 28 em direcao ao interior por excesso de veiculos ja no sentido da capital paulista ha lentidao do km 30 ao 29 reflexo de acidente faixa liberada e sem vitimas   rodovia ayrton senna   trecho de mogi das cruzes ;0
278;pandemia reduz acidentes mas nao freia letalidade no transito do parana sao mais de 2 mil mortes por ano  g1 g1pr ;0
279;balanco do dia 09012022  005 acidentes 010 veiculos envolvidos 004 feridos 000 morto 351 pessoas fiscalizadas 291 veiculos fiscalizados 191 autos de infracao 151 testes de alcoolemia 019 veiculos recolhidos;0
280;a causa do transito e um acidente com possivel morte envolvendo um caminhao na altura do km 27 sentido recife;0
281;pmrv divulga numeros finais da operacao finados 2021  ao todo foram registrados 74 acidentes com 124 veiculos envolvidos nas rodovias catarinenses durante a operacao   foram contabilizados 41 acidentes sem vitimas e 45 pessoas feridas duas pessoas perderam a vida ;0
