;texto;classificacao
191;the way do trio americano fastball reconta historia de casal de idosos que se perdeu dirigindo e sofreu acidente assista gt  g1 musica fastball quandoeuhitei;0
192;no fim da manha deste sabado 11 a pmrv resgatou um macaco bugio na sc 114 km 250 no  municipio de painel  o animal silvestre estava machucado com sinais de ter sido atropelado ele foi resgatado e encaminhado ao hospital veterinario de lages ;0
193;o que fazer em caso de acidente de transito se envolveu em um acidente e agora voce deve deixar o veiculo em cima da pista sabe a distancia segura para sinalizar a via a distancia e a mesma em caso de chuva ou curvas o que fazer em caso de feridos a gente te explica ;0
194;acidente entre 3 carros na av protasio x r dr otavio santos lentidao do trecho   eptc no local  eptcpoa;0
195;br116   km 729 boa nova atendimento ao acidente finalizado rodovia totalmente liberada para trafego;0
196;filho de ex prefeito e comerciante morrem em acidente no interior da paraiba portalcorreio ;0
197;homem e preso em flagrante por agredir esposa dirigir embriagado e provocar acidente em maceio  alagoas maceio noticias ;0
198;atropelamento por carro marginal tiete apos a ponte casa verde pista expressainformaces preli  ;0
199;evite queimadas nao jogue lixo na rodovia a fumaca pode prejudicar a visibilidade dos motoristas e os animais podem ser afugentados para a pista causando serios riscos de acidentes ;0
200;sobre a oco das 18h47 colisao entre auto e moto na av raimundo pereira de magalhaes 16865 1 vit  ;0
201;motorista encontra pistas livres em todo o corredor dom pedro  dia segue ensolarado e nao ha registro de acidentes neste inicio de tarde ;0
202;atencao acidente entre 3 carros na av princesa isabel prox ao numero 1155   eptc no local  eptcpoa;0
203;certifique se de que a velocidade alcancada sera suficiente para ultrapassar o veiculo a sua frente com seguranca na duvida nao ultrapasse evite acidentes ;0
204;portalcorreio argentino suspeito de atropelar e matar servidor da funjope se apresenta a policia em joao pessoa  ;0
205;acidente entre carros deixa um morto e quatro criancasferidas ;0
206;acidente na rodovia da uva em colombo pr deixa dois mortos  via ;0
207; transito e carregado no trevo de barao geraldo para o motorista que vem de paulinia nao ha registro de acidentes apenas o excesso de veiculos no horario de pico manha e ensolarada em todo o corredor dom pedro ;0
208;idosa morre atropelada por caminhao que voltou de re apos nao vencer subida no parana  g1 g1pr ;0
209;acidente entre 2 carros na av otto niemeyer prox ao cruz c a praca comendador souza gomes   eptcpoa;0
210;bom dia nos informe sobre chuva acidentes interdicao de vias e pontos de alagamento repassaremos para ouvintes e internautas;0
211;deu nem tempo de sentir saudades e ela ja voltou  chove em diversos pontos do corredor dom pedro motoristas devem redobrar a atencao para evitar acidentes ;0
212;2908 pr 418 contorno norte curitiba proximo ao trevo do club orleans  acidente com dois automoveis sentido almirante tamandare pista temporariamente bloqueada em atendimento pelos bombeiros 1354 grupobr277 ;0
213;acidente fatal na manha desta segunda feira 2 ocorreu uma colisao frontal no km 2700 da sc 418 na serra dona francisca que resultou na morte de duas pessoas os ocupantes do vwgol conduzido colidiram contra um caminhao que transitava no sentido joinvillecampo alegre ;0
214;grave acidente entre caminhao e onibus deixa feridos graves na br 277 em portoamazonas ;0
215;6h28   acidente deixa o transito lento na br 381 sentido vitoria proximo ao posto beija flor;0
216;prf promove evento alusivo ao dia mundial em memoria das vitimas de acidentes de transito em sao jose de mipiburn ;0
217;acidente entre 2 veiculos na av plinio brasil milano apos o cruz c a r pedro chaves barcelos  eptcpoa;0
218;balanco do dia 12082021   08 acidentes  14 veiculos envolvidos  10 feridos  00 mortos  474 pessoas fiscalizadas c abordagem 463 veiculos fiscalizados c abordagem    15 testes de alcoolemia  613 notificaces de autuacao 01 pessoa detida;0
219;sem acidentes relevantes ou interdices nas rodovias federais do rio grande do sul;0
220;o indice de acidentes nas rodovias federais brasileiras aumentou 16 em 2021 em comparacao com 2020  ;0
221;video homem e atropelado ao pedir dinheiro em semaforo de maringa  g1 g1pr ;0
222;condutor embriagado e preso pela prf apos tentar matar atropelado seu desafeto  os flagrantes ocorreram nas brs 104 e 316  saiba mais   policia rodoviaria federal   sistema de comunicacao social;0
223;fim de tarde habitual no corredor dom pedro com transito mais carregado no entroncamento da d pedro i sp 065 com a anhanguera em campinas e tambem no trecho final da joao cereser sp 360 em jundiai nao ha acidentes ;0
224;transito flui bem em todo o corredor dom pedro  nao ha acidentes e tempo e estavel obras serao realizadas nos seguintes pontos  d pedro i  igarata km 28sentido campinas nazare paulista km 42sentido jacarei itatiba km 100sentido campinas campinas km 134sentido anhanguera ;0
225;1637 colisao entre carro e moto na estr cristiano kraemer prox ao numero 720   agentes da eptc no l  eptcpoa;0
226;um acidente provoca interdicao na faixa da esquerda da rodovia d pedro i km 102 em itatiba sentido campinas   a concessionaria ja se encontra no local para atendimento ;0
227;atropelamento por onibus r tuiuti 1859  tatuape 3 viaturas e aguia 21 no atendimento vitima   ;0
228;pedestre tenha sempre atencao cuidado e prudencia ao atravessar uma via uma atitude descuidada no transito pode levar a acidentes com serias consequencias pode contar sempre conosco combinado ;0
229;balanco do dia 14092021  006 acidentes  010 veiculos envolvidos  003 feridos  000 morto  297 pessoas fiscalizadas  354 veiculos fiscalizados  442 autos de infracao  021 veiculos retidos  004 pessoas detidas;0
230;militares realizam exercicio na cidade fantasma de pripyat que fica na fronteira com belarus e que foi esvaziada apos o acidente nuclear  g1;0
231;video pai atropela filha ao sair de garagem em cascavel crianca nao se feriu  g1 g1pr ;0
232;1337 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
233;homem morre apos ser atropelado por motorista bebado em londrina diz policia  g1 g1pr ;0
234;acidentes na via dutra br 116 causam morte e interrupces no trafego  via ;0
235;transito e lento na chegada ao trevo de barao geraldo para o motorista que vem de paulinia pela prof zeferino vaz sp 332 nao ha registro de acidentes  pontos em obras hoje  d pedro i  atibaia km 70 sentido campinas  zeferino vaz paulinia km 132 sentido campinas ;0
236;mestre de obras morto durante acidente em escola e velado em capela que ele construiu na pb g1 g1paraiba   ;0
237;balanco do dia 05032021 11   acidentes 17   veiculos envolvidos 11   feridos 01   morto 486 pessoas fiscalizadas 564 veiculos fiscalizados 197 autos de infracao 01   autuacao por alcoolemia;0
238;transito flui bem mesmo nos pontos com interdices para obras nao ha acidentes e tempo e estavel   d pedro i km 130 sentido anhanguera ;0
239;alem de enfrentarmos o crime trabalhamos na prevencao e atendimento dos acidentes de transito cientes que evita los exige um esforco conjunto de toda a sociedade ;0
240;em teresinapi apos envolver se em acidente de transito sem vitimas condutor e preso pela prf na br 343 ao ser detectado o indice de embriaguez 15 vezes maior que o permitido ;0
241;menino de 12 anos morre apos ser atropelado por carro em curitiba motorista fugiu  g1 g1pr ;0
242;colisao em muro por auto marg do tiete sent centro prox a ponte dos remedios de acordo c os  ;0
243;motorista acusado de atropelar jovem na gleba palhano em londrina vai a juri popular  g1 g1pr ;0
244;o farol baixo aumenta a sua visibilidade reduzindo o risco de acidente ;0
245;1840 colisao entre carro e moto na r tenente ary tarrago prox ao numero 2860   agentes da eptc no lo  eptcpoa;0
246;na br 232 km 2749 as 22h10 em sertania uma carreta mbenzatron 1319 que transitava no sentido interior capotou tanto condutor homem de 28 anos como passageiro homem de 30 anos ficaram presos as ferragens e morreram no local sem mais informaces;0
247;por volta das 17h aconteceu uma colisao traseira proximo a fabrica bosch no contorno sul na cidade industrial de curitiba km 599 sentido sao paulo fluxo intenso na regiao 1837 grupobr277 ;0
248;recem nascida crianca e outras duas pessoas morrem em acidente em sao jorge doeste  g1pr g1 ;0
249;br324   regiao de simes filho com trafego liberado onde houveram os acidentes boa viagem;0
250;fim de tarde habitual com transito mais carregado no entroncamento da d pedro i com a anhanguera em campinas e tambem no trecho final da joao cereser em jundiai  obras que eram realizadas hoje ja foram encerradas nao ha acidentes e tampouco chove neste fim de tarde ;0
251;segundo a prf acidente aconteceu no quilometro 42 da br 230 por volta das 7h30 portalcorreio ;0
252;o feriado da independencia foi mais uma tragedia anunciada nas rodovias brasileiras somente nas federais foram 1078 acidentes com 92 mortos e 1243 feridos sendo que muita gente nao viajou no feriado com medo de ficar retido na prometida greve dos caminhoneiros acidentes ;0
253;olhaquelegal   apos acidente homem refaz a vida como criador de bolhas gigantes veja video gt  g1 ;0
254;1840 colisao entre 2 veiculos na av pres joao goulart prox a usina do gasometro no sent centrobairr  eptcpoa;0
255;transito e lento no trecho de bom jesus dos perdes da rodovia d pedro i sp 065 pista sentido jacarei tem interdicao de faixa para obras no km 65   no restante do corredor dom pedro transito flui bem tarde comeca com tempo estavel e sem acidentes ;0
256;atualizado as 12h13  rodovia d pedro i apresenta lentidao no transito em atibaia devido a obra no km 74 no entroncamento com a fernao dias   o restante do corredor dom pedro o transito flui bem e sem acidentes ;0
257;acidente aconteceu cruzamento da avenida sape com a rua eutiquiano barreto em manaira portalcorreio ;0
258;em campo maiorpi  ao atender acidente com vitimas na br 343 policiais rodoviarios federais recuperam motocicleta roubada ha mais de um ano   ;0
259;concessionarias baianas se unem em campanha para reduzir acidentes no estado  estradas bahia;0
260;acidente com seis veiculos na br 290 deixa dois mortos em gravatai rs  via ;0
261;o objetivo e apresentar a importancia do planejamento de rota para evitar roubos e acidentes  ;0
262;novas imagens entregues a justica mostram atropelamento em bairro nobre de londrina por outro angulo  g1pr g1 ;0
263;grande parte dos acidentes com morte tem como causa o fator humano nao faca ultrapassagens indevidas fique atento a sinalizacao e respeite o proximo dirigir com responsabilidade e seguranca so depende de voce viabahia semananacionaldetransito ;0
264;transito e bom em todo o corredor dom pedro nao ha acidentes nesta manha e tempo e ensolarado na maior parte do trecho ;0
265;balanco do dia 12072021 08 acidentes  17 veiculos envolvidos  04 feridos  01 morto  265 pessoas fiscalizadas  231 veiculos fiscalizados  210 autos de infracao   01 pessoas detidas;0
266;morre o ator gaspard ulliel apos acidente de ski  recordnews ;0
267;13h45  em mimoso do sul no km 460 da br 101 pista liberada apos destombamento da carreta ;0
268; transito e lento na chegada ao trevo de barao geraldo em campinas para o motorista que vem de paulinia pela prof zeferino vaz sp 332 nao ha registro de acidentes ;0
269;carro e onibus batem na br 040 e uma pessoa morre  minasgerais estradas acidente acidentedetransito acidentedetransito;0
270;transito e bom em todo o corredor dom pedro mesmo nos pontos em obras tarde comeca sem acidentes e com tempo estavel  locais com obras  d pedro i igaratakm 20 sentido campinas nazare paulistakm 38 sentido jacarei   constancio cintra  itatibakm 78 sentido itatiba ;0
271;galera a pista central da rodovia ayrton senna no km 20 sentido sao paulo esta bloqueada por conta de um acidente ha lentidao pelo local e a nossa equipe esta indo verificar e fazer o atendimento;0
272;1515 colisao entre caminhao e carro no cruz da av bernardino silveira amorim x av francisco silveira bi  eptcpoa;0
273;balanco 17 03 2021  acidentes 10 veiculos envolvidos 18 feridos 11 mortos 01 pessoas fiscalizadas 100 veiculos fiscalizados 88 autos de infracao 181 pessoas detidas 01;0
274;colisao na br 459 entre ambulancia e moto mata um homem em minas gerais  minasgerais estradas;0
275;balanco do dia 11122021   007 acidentes  010 veiculos envolvidos  009 feridos  000 morto  483 pessoas fiscalizadas  388 veiculos fiscalizados  028 veiculos recolhidos  212 autos de infracao  270 testes de alcoolemia 001 veiculo recuperado 003 pessoas detidas;0
276;1418 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
277;tres pessoas morrem em acidente com duas motos na pr 484 em boa vista da aparecida  g1 g1pr ;0
278;projeto obriga motorista bebado que causar acidente de transito a indenizar vitima  via ;0
279;acidentes nas estradas estaduais do pr registram 17 mortes em dois dias  via ;0
280;transito e carregado neste fim de tarde em atibaia pista sentido jacarei da d pedro i sp 065 tem excesso de veiculos a partir do km 78 situacao fica tranquila apos entroncamento com a fernao dias nao ha registro de acidentes ;0
281;balanco do dia 21072021   07 acidentes  10 veiculos envolvidos  00 mortos  09 feridos  327 veiculos fiscalizados  390 pessoas fiscalizadas  56 testes de alcoolemia  327 autos de infracao 004 pessoas detidas;0
